record_id,mainshock_id,subgroup_type,subgroup,draw,p_boot
us7000e532|depth|all_depth,us7000e532,depth,all_depth,44,0.6511945441481363
us7000e532|depth|all_depth,us7000e532,depth,all_depth,45,0.6829637565966401
us7000e532|depth|all_depth,us7000e532,depth,all_depth,46,0.7643030283931203
us7000e532|depth|all_depth,us7000e532,depth,all_depth,47,0.6600914759503743
us7000e532|depth|all_depth,us7000e532,depth,all_depth,48,0.5929419378498219
us7000e532|depth|all_depth,us7000e532,depth,all_depth,49,0.523655295749167
us7000e532|depth|all_depth,us7000e532,depth,all_depth,50,0.7248076297720464
us7000e532|depth|all_depth,us7000e532,depth,all_depth,51,0.6305200112487015
us7000e532|depth|all_depth,us7000e532,depth,all_depth,52,0.7081905117826035
us7000e532|depth|all_depth,us7000e532,depth,all_depth,53,0.49990100475954574
us7000e532|depth|all_depth,us7000e532,depth,all_depth,54,0.6953721021326473
us7000e532|depth|all_depth,us7000e532,depth,all_depth,55,0.5265385310308964
us7000e532|depth|all_depth,us7000e532,depth,all_depth,56,0.6249067244283107
us7000e532|depth|all_depth,us7000e532,depth,all_depth,57,0.6761408795797456
us7000e532|depth|all_depth,us7000e532,depth,all_depth,58,0.4116957201152601
us7000e532|depth|all_depth,us7000e532,depth,all_depth,59,0.5693675910293854
us7000e532|depth|all_depth,us7000e532,depth,all_depth,60,0.5881551148088615
us7000e532|depth|all_depth,us7000e532,depth,all_depth,61,0.6331762652587986
us7000e532|depth|all_depth,us7000e532,depth,all_depth,62,0.5683943115313002
us7000e532|depth|all_depth,us7000e532,depth,all_depth,63,0.6956436169571005
us7000e532|depth|all_depth,us7000e532,depth,all_depth,64,0.6295273927713614
us7000e532|depth|all_depth,us7000e532,depth,all_depth,65,0.5923795235042018
us7000e532|depth|all_depth,us7000e532,depth,all_depth,66,0.5501223962883717
us7000e532|depth|all_depth,us7000e532,depth,all_depth,67,0.45886114338474865
us7000e532|depth|all_depth,us7000e532,depth,all_depth,68,0.6909351782262926
us7000e532|depth|all_depth,us7000e532,depth,all_depth,69,0.6489623517880583
us7000e532|depth|all_depth,us7000e532,depth,all_depth,70,0.7260902805884919
us7000e532|depth|all_depth,us7000e532,depth,all_depth,71,0.757362309729573
us7000e532|depth|all_depth,us7000e532,depth,all_depth,72,0.5557305300064541
